,importance,stddev,p_value,n,p99_high,p99_low
ip_id_0,0.30056,0.0056734469240488925,1.5227836492541284e-08,5,0.31224170563198644,0.28887829436801354
ip_id_1,0.28472,0.00451796414328397,7.60562090078747e-09,5,0.2940225506159222,0.27541744938407775
ip_id_2,0.24379999999999996,0.004578209256903833,1.4915053973131988e-08,5,0.25322659613754145,0.23437340386245847
ip_id_3,0.13799999999999998,0.0037363083384539075,6.441861496673259e-08,5,0.14569311051014577,0.1303068894898542
ip_id_4,0.06463999999999996,0.0026396969523034605,3.3298685245949963e-07,5,0.0700751725092819,0.059204827490718016
ip_len_15,0.044279999999999986,0.003422279941793205,4.247778995468619e-06,5,0.0513265217010877,0.03723347829891227
udp_chksum_15,0.03939999999999999,0.0023065125189341605,1.4029356982850516e-06,5,0.04414914115587629,0.034650858844123694
udp_chksum_14,0.022760000000000002,0.0011081516141755966,6.722293816987408e-07,5,0.025041699489870537,0.020478300510129468
ip_len_14,0.014039999999999964,0.0007536577472566718,9.925280389343344e-07,5,0.015591791718258505,0.012488208281741423
ip_id_5,0.00544,0.0016334013591276493,0.0008683119506059432,5,0.008803195974449785,0.0020768040255502154
ip_id_6,0.0012399999999999744,0.000497995983919539,0.0025487702824307356,5,0.002265380613926269,0.00021461938607367963
dns_qd_268,0.0008399999999999741,0.0007127411872482209,0.028931667620886257,5,0.002307543955674157,-0.0006275439556742087
dns_qd_408,0.0005200000000000094,0.0005761944116354943,0.05687890241430527,5,0.0017063922574105865,-0.0006663922574105677
dns_qd_420,0.0005200000000000094,0.0005761944116355136,0.05687890241430966,5,0.0017063922574106262,-0.0006663922574106074
dns_qd_183,0.00047999999999999156,0.0002683281572999907,0.008065044950048334,5,0.001032491384569932,-7.24913845699489e-05
dns_qd_449,0.00047999999999996933,0.0003633180424916834,0.020897340228023923,5,0.0012280768710793413,-0.0002680768710794027
dns_qd_447,0.00043999999999999595,0.0003286335345030905,0.020093109127711502,5,0.0011166609897400094,-0.00023666098974001756
dns_qd_274,0.00043999999999999595,0.0003577708763999518,0.02568721542218173,5,0.0011766551794265094,-0.00029665517942651753
dns_qd_221,0.00043999999999999595,0.0002607680962081113,0.009777106360153252,5,0.0009769251142906078,-9.692511429061602e-05
dns_qd_62,0.0004399999999999737,0.0002966479394838275,0.01473565813932022,5,0.0010508022075074205,-0.00017080220750747307
dns_qd_523,0.00039999999999997817,0.00020000000000000573,0.005528246696726617,5,0.0008118027642937539,-1.1802764293797514e-05
dns_qd_758,0.00036000000000000474,0.00038470768123341915,0.052269999889183585,5,0.0011521184328848358,-0.0004321184328848262
dns_qd_299,0.00035999999999998257,0.0006542170893518426,0.1429693152139402,5,0.001707042029216528,-0.000987042029216563
dns_qd_84,0.00035999999999998257,0.00026076809620810277,0.018340994700222525,5,0.000896925114290577,-0.00017692511429061184
dns_qd_86,0.00035999999999998257,0.00032863353450310063,0.03524199845511475,5,0.001036660989740017,-0.00031666098974005187
dns_qd_435,0.00035999999999998257,0.0001673320053068033,0.004290459360962057,5,0.0007045389117007845,1.5461088299180664e-05
dns_qd_17,0.00035999999999998257,0.00026076809620810277,0.018340994700222525,5,0.000896925114290577,-0.00017692511429061184
dns_qd_46,0.00035999999999998257,8.944271909999415e-05,0.0004219162588007638,5,0.0005441637948566237,0.00017583620514334143
dns_qd_147,0.00035999999999996034,0.0003847076812334134,0.05226999988919697,5,0.0011521184328847794,-0.00043211843288485865
dns_qd_450,0.0003200000000000092,0.0003898717737923555,0.0701786933094918,5,0.0011227513708390344,-0.000482751370839016
dns_qd_48,0.00031999999999998696,0.0005403702434442683,0.1280218032497546,5,0.0014326297999622062,-0.0007926297999622323
dns_qd_640,0.00031999999999998696,0.00030331501776203595,0.03887082047394535,5,0.0009445298138310795,-0.0003045298138311056
dns_qd_389,0.00031999999999998696,0.00022803508501983654,0.01745985333727374,5,0.0007895273918356477,-0.00014952739183567382
dns_qd_628,0.00031999999999998696,0.00022803508501978786,0.017459853337262472,5,0.0007895273918355475,-0.00014952739183557358
dns_qd_115,0.00031999999999996474,0.00030331501776202863,0.0388708204739499,5,0.0009445298138310422,-0.00030452981383111274
dns_qd_653,0.00031999999999996474,0.0003633180424917049,0.060121670316799374,5,0.001068076871079381,-0.0004280768710794515
dns_qd_127,0.00027999999999999136,0.0004604345773288342,0.12274601842514657,5,0.001228041158602215,-0.0006680411586022323
dns_qd_319,0.00027999999999999136,0.00026832815729995764,0.03997982327278749,5,0.0008324913845698637,-0.0002724913845698809
dns_qd_269,0.00027999999999999136,0.0004147288270665301,0.10281997947534942,5,0.0011339323870915288,-0.000573932387091546
dns_qd_104,0.00027999999999999136,0.00033466401061363647,0.06735096765949083,5,0.0009690778234016566,-0.0004090778234016739
dns_qd_452,0.00024000000000001798,0.0004560701700396488,0.15227939234024881,5,0.0011790547836712894,-0.0006990547836712536
dns_qd_0,0.00024000000000001798,0.00043358966777357435,0.14175553211380493,5,0.001132767118791881,-0.0006527671187918452
dns_qd_568,0.00023999999999999578,0.0002966479394837901,0.0723519993031492,5,0.0008508022075073656,-0.00037080220750737407
ip_len_13,0.00023999999999999578,0.0004335896677735769,0.14175553211382524,5,0.0011327671187918644,-0.0006527671187918728
dns_qd_698,0.00023999999999999578,0.00021908902300203726,0.03524199845509922,5,0.0006911073264932907,-0.00021110732649329915
dns_qd_456,0.00023999999999999578,0.000260768096208073,0.05435047566244801,5,0.000776925114290529,-0.0002969251142905375
dns_qd_511,0.00023999999999999578,0.0002966479394838649,0.07235199930318756,5,0.0008508022075075195,-0.000370802207507528
dns_qd_202,0.00023999999999999578,0.0004335896677735641,0.14175553211381917,5,0.001132767118791838,-0.0006527671187918463
dns_qd_764,0.00023999999999999578,0.00032863353450306013,0.08890390417809303,5,0.0009166609897399468,-0.0004366609897399553
dns_qd_679,0.00023999999999999578,0.00035777087639992386,0.10399999999998125,5,0.0009766551794264517,-0.0004966551794264602
dns_qd_626,0.00023999999999999578,0.00026076809620809426,0.054350475662458334,5,0.0007769251142905727,-0.0002969251142905812
dns_qd_196,0.00023999999999999578,0.0004979959839195703,0.17092548098874075,5,0.001265380613926355,-0.0007853806139263634
dns_qd_605,0.00023999999999999578,0.000260768096208073,0.05435047566244801,5,0.000776925114290529,-0.0002969251142905375
dns_qd_47,0.00023999999999999578,0.00026076809620811557,0.05435047566246871,5,0.0007769251142906166,-0.0002969251142906251
dns_qd_28,0.00023999999999999578,0.0004335896677735513,0.141755532113813,5,0.0011327671187918115,-0.00065276711879182
dns_qd_752,0.00023999999999999578,0.00026076809620809426,0.054350475662458334,5,0.0007769251142905727,-0.0002969251142905812
dns_qd_655,0.00023999999999999578,0.000260768096208073,0.05435047566244801,5,0.000776925114290529,-0.0002969251142905375
dns_qd_175,0.00023999999999999578,0.00026076809620809426,0.054350475662458334,5,0.0007769251142905727,-0.0002969251142905812
dns_qd_284,0.00023999999999997358,0.00026076809620807724,0.05435047566246177,5,0.0007769251142905156,-0.00029692511429056835
dns_qd_565,0.00023999999999997358,0.000357770876399958,0.1040000000000159,5,0.0009766551794264998,-0.0004966551794265528
dns_qd_336,0.00023999999999997358,0.0003286335345030635,0.08890390417811063,5,0.0009166609897399314,-0.0004366609897399843
dns_qd_320,0.00023999999999997358,0.000357770876399989,0.10400000000003183,5,0.0009766551794265638,-0.0004966551794266165
dns_qd_699,0.00020000000000000017,0.0003741657386773826,0.14900740586559855,5,0.0009704124274568214,-0.000570412427456821
dns_qd_765,0.00020000000000000017,0.00037416573867735293,0.149007405865582,5,0.0009704124274567604,-0.00057041242745676
dns_qd_598,0.00020000000000000017,0.0002449489742782908,0.07096372388701101,5,0.0007043533235936113,-0.00030435332359361094
dns_qd_647,0.00020000000000000017,0.00024494897427833616,0.07096372388703887,5,0.0007043533235937047,-0.0003043533235937043
dns_qd_12,0.00020000000000000017,0.00020000000000000573,0.044504671250045875,5,0.0006118027642937759,-0.00021180276429377551
dns_qd_681,0.00020000000000000017,0.0005830951894845325,0.24293312213969148,5,0.0014006010543806328,-0.0010006010543806326
dns_qd_298,0.00020000000000000017,0.00020000000000000573,0.044504671250045875,5,0.0006118027642937759,-0.00021180276429377551
udp_len_12,0.00020000000000000017,0.0003162277660168031,0.115099820540228,5,0.0008511173409608056,-0.0004511173409608052
dns_qd_578,0.00020000000000000017,0.0002449489742782908,0.07096372388701101,5,0.0007043533235936113,-0.00030435332359361094
dns_qd_528,0.00020000000000000017,0.0003999999999999837,0.16308211767252143,5,0.0010236055285874944,-0.000623605528587494
dns_qd_542,0.00020000000000000017,0.0003741657386773826,0.14900740586559855,5,0.0009704124274568214,-0.000570412427456821
dns_qd_659,0.00020000000000000017,0.0003464101615137373,0.13313231398313244,5,0.0009132633104540314,-0.000513263310454031
dns_qd_251,0.00020000000000000017,0.00028284271247458785,0.09450182922756807,5,0.0007823770542869079,-0.0003823770542869075
dns_qd_683,0.00020000000000000017,0.00024494897427829084,0.07096372388701101,5,0.0007043533235936114,-0.00030435332359361105
dns_qd_225,0.00020000000000000017,0.0003162277660168382,0.11509982054024936,5,0.000851117340960878,-0.0004511173409608776
dns_qd_230,0.00020000000000000017,0.0002449489742782908,0.07096372388701101,5,0.0007043533235936113,-0.00030435332359361094
dns_qd_339,0.00019999999999997797,0.0005656854249492149,0.23671368262858325,5,0.0013647541085738742,-0.0009647541085739183
dns_qd_207,0.00019999999999997797,0.0003162277660168031,0.11509982054024936,5,0.0008511173409607833,-0.0004511173409608274
dns_qd_32,0.00019999999999997797,0.00024494897427829084,0.07096372388702771,5,0.0007043533235935892,-0.00030435332359363327
dns_qd_738,0.00019999999999997797,0.0003162277660168558,0.11509982054028142,5,0.0008511173409608919,-0.00045111734096093593
udp_len_13,0.00019999999999997797,0.0003464101615137373,0.13313231398315492,5,0.0009132633104540092,-0.0005132633104540532
dns_qd_390,0.00019999999999997797,0.00031622776601687334,0.11509982054029208,5,0.0008511173409609281,-0.00045111734096097214
dns_qd_133,0.00019999999999997797,0.0003741657386773826,0.14900740586562172,5,0.0009704124274567992,-0.0005704124274568432
dns_qd_116,0.00019999999999997797,0.00042426406871188177,0.17565050148163003,5,0.0010735655814303395,-0.0006735655814303834
dns_qd_304,0.00019999999999997797,0.00031622776601687334,0.11509982054029208,5,0.0008511173409609281,-0.00045111734096097214
dns_qd_711,0.00019999999999997797,0.00024494897427829084,0.07096372388702771,5,0.0007043533235935892,-0.00030435332359363327
dns_qd_632,0.00019999999999997797,0.00014142135623729392,0.0170547115837048,5,0.0004911885271434318,-9.118852714347586e-05
udp_chksum_13,0.00019999999999997797,0.0003162277660168031,0.11509982054024936,5,0.0008511173409607833,-0.0004511173409608274
dns_qd_210,0.00019999999999997797,0.0004690415759823623,0.19717414165459657,5,0.0011657630877911795,-0.0007657630877912235
dns_qd_589,0.0001600000000000268,0.00026076809620812836,0.12099076528399437,5,0.000696925114290674,-0.00037692511429062044
ip_dst_12,0.0001600000000000046,0.00021908902300204737,0.08890390417809084,5,0.0006111073264933203,-0.00029110732649331104
dns_qd_396,0.0001600000000000046,0.0004335896677735308,0.2278297699789576,5,0.0010527671187917783,-0.000732767118791769
udp_chksum_8,0.0001600000000000046,0.0001673320053068033,0.04965034160685157,5,0.0005045389117008066,-0.0001845389117007973
dns_qd_40,0.0001600000000000046,0.00021908902300207272,0.08890390417811055,5,0.0006111073264933724,-0.00029110732649336325
dns_qd_384,0.0001600000000000046,0.0001673320053068033,0.04965034160685157,5,0.0005045389117008066,-0.0001845389117007973
dns_qd_372,0.0001600000000000046,0.0001673320053068033,0.04965034160685157,5,0.0005045389117008066,-0.0001845389117007973
dns_qd_65,0.0001600000000000046,0.0006228964600958752,0.2982379745541765,5,0.0014425524206814126,-0.0011225524206814035
dns_qd_177,0.0001600000000000046,0.0004979959839195635,0.2561126293497709,5,0.00118538061392635,-0.000865380613926341
dns_qd_3,0.0001600000000000046,0.00026076809620810277,0.12099076528400238,5,0.000696925114290599,-0.0003769251142905898
dns_qd_490,0.0001600000000000046,0.00026076809620810277,0.12099076528400238,5,0.000696925114290599,-0.0003769251142905898
dns_qd_44,0.0001600000000000046,0.00016733200530683648,0.049650341606875203,5,0.0005045389117008747,-0.00018453891170086556
dns_qd_34,0.00015999999999998237,0.0005549774770205032,0.27712899735850405,5,0.0013027062957890927,-0.0009827062957891279
dns_qd_574,0.00015999999999998237,0.00029664793948383126,0.1471281840122394,5,0.0007708022075074369,-0.00045080220750747224
dns_qd_740,0.00015999999999998237,0.00026076809620807724,0.12099076528401038,5,0.0006969251142905242,-0.00037692511429055956
dns_qd_645,0.00015999999999998237,0.0002607680962081198,0.12099076528404239,5,0.0006969251142906118,-0.00037692511429064716
dns_qd_361,0.00015999999999998237,0.0002190890230020423,0.08890390417811063,5,0.0006111073264932876,-0.0002911073264933229
dns_qd_265,0.00015999999999998237,0.0002190890230020423,0.08890390417811063,5,0.0006111073264932876,-0.0002911073264933229
dns_qd_627,0.00015999999999998237,0.00016733200530679669,0.04965034160686339,5,0.0005045389117007706,-0.00018453891170080587
dns_qd_629,0.00015999999999998237,0.0003286335345030635,0.16875092827018234,5,0.0008366609897399403,-0.0005166609897399755
dns_qd_576,0.00015999999999998237,0.00035777087639995796,0.18695048315004806,5,0.0008966551794265085,-0.0005766551794265439
dns_qd_474,0.00015999999999998237,0.0002607680962081198,0.12099076528404239,5,0.0006969251142906118,-0.00037692511429064716
dns_qd_437,0.00015999999999998237,0.00032863353450306344,0.16875092827018234,5,0.0008366609897399401,-0.0005166609897399755
dns_qd_60,0.00015999999999998237,0.00035777087639992695,0.1869504831500295,5,0.0008966551794264447,-0.0005766551794264799
dns_qd_697,0.00015999999999998237,0.000357770876399989,0.18695048315006668,5,0.0008966551794265724,-0.0005766551794266078
dns_qd_501,0.00015999999999998237,0.00047749345545255003,0.24767715444554594,5,0.001143165624437689,-0.0008231656244377242
dns_qd_88,0.00015999999999998237,0.00026076809620807724,0.12099076528401038,5,0.0006969251142905242,-0.00037692511429055956
dns_qd_7,0.00015999999999998237,0.00016733200530679669,0.04965034160686339,5,0.0005045389117007706,-0.00018453891170080587
dns_qd_514,0.00015999999999998237,0.00026076809620807724,0.12099076528401038,5,0.0006969251142905242,-0.00037692511429055956
dns_qd_667,0.00015999999999998237,0.00035777087639992695,0.1869504831500295,5,0.0008966551794264447,-0.0005766551794264799
ip_id_7,0.00015999999999998237,0.0005176871642217773,0.26376032258492754,5,0.0012259250263296204,-0.0009059250263296556
dns_qd_546,0.00015999999999998237,0.0004560701700396537,0.2383103336364427,5,0.001099054783671264,-0.0007790547836712992
dns_qd_479,0.00015999999999998237,8.944271909998174e-05,0.008065044950046266,5,0.00034416379485659794,-2.416379485663321e-05
dns_qd_54,0.00015999999999998237,0.00038470768123338456,0.20251165715453026,5,0.000952118432884742,-0.0006321184328847772
dns_qd_23,0.00015999999999996017,0.00045607017003963904,0.23831033363646464,5,0.0010990547836712118,-0.0007790547836712914
dns_qd_625,0.00015999999999996017,0.0003847076812334105,0.20251165715457445,5,0.0009521184328847732,-0.0006321184328848528
dns_qd_363,0.00012000000000000899,0.00022803508501981223,0.15227939234023766,5,0.0005895273918356198,-0.00034952739183560176
dns_qd_335,0.00012000000000000899,0.0003033150177620542,0.21315860397016292,5,0.0007445298138311392,-0.0005045298138311212
dns_qd_448,0.00012000000000000899,0.0003346640106136,0.2338023773046644,5,0.000809077823401599,-0.000569077823401581
dns_qd_541,0.00012000000000000899,0.00036331804249169566,0.25058468371006476,5,0.0008680768710794062,-0.0006280768710793882
dns_qd_139,0.00012000000000000899,0.00010954451150104143,0.035241998455109974,5,0.0003455536632467034,-0.0001055536632466854
dns_qd_356,0.00012000000000000899,0.00010954451150104143,0.035241998455109974,5,0.0003455536632467034,-0.0001055536632466854
dns_qd_142,0.00012000000000000899,0.00022803508501983657,0.15227939234026008,5,0.0005895273918356699,-0.0003495273918356519
dns_qd_350,0.00012000000000000899,0.00017888543819997586,0.1039999999999786,5,0.0004883275897132656,-0.0002483275897132477
dns_qd_330,0.00012000000000000899,0.00010954451150104143,0.035241998455109974,5,0.0003455536632467034,-0.0001055536632466854
dns_qd_529,0.00012000000000000899,0.0001788854382000069,0.10400000000001053,5,0.0004883275897133296,-0.0002483275897133116
dns_qd_465,0.00012000000000000899,0.00017888543819997586,0.1039999999999786,5,0.0004883275897132656,-0.0002483275897132477
dns_qd_404,0.00012000000000000899,0.0002683281572999742,0.18695048315001292,5,0.0006724913845699153,-0.0004324913845698973
ip_len_7,0.00012000000000000899,0.00017888543819997586,0.1039999999999786,5,0.0004883275897132656,-0.0002483275897132477
ip_flags_1,0.00012000000000000899,0.00010954451150104143,0.035241998455109974,5,0.0003455536632467034,-0.0001055536632466854
dns_qd_690,0.00012000000000000899,0.00017888543819997586,0.1039999999999786,5,0.0004883275897132656,-0.0002483275897132477
udp_chksum_12,0.00012000000000000899,0.00010954451150104143,0.035241998455109974,5,0.0003455536632467034,-0.0001055536632466854
ip_chksum_8,0.00012000000000000899,0.00010954451150104143,0.035241998455109974,5,0.0003455536632467034,-0.0001055536632466854
udp_chksum_9,0.00012000000000000899,0.00010954451150104143,0.035241998455109974,5,0.0003455536632467034,-0.0001055536632466854
ip_dst_25,0.00012000000000000899,0.00010954451150104143,0.035241998455109974,5,0.0003455536632467034,-0.0001055536632466854
udp_chksum_6,0.00012000000000000899,0.0001788854382000069,0.10400000000001053,5,0.0004883275897133296,-0.0002483275897133116
dns_qd_739,0.00012000000000000899,0.00017888543819997586,0.1039999999999786,5,0.0004883275897132656,-0.0002483275897132477
dns_qd_4,0.00012000000000000899,0.0003633180424916651,0.25058468371004783,5,0.0008680768710793433,-0.0006280768710793253
dns_qd_314,0.00011999999999998679,0.0003633180424917049,0.2505846837101069,5,0.000868076871079403,-0.0006280768710794295
dns_qd_378,0.00011999999999998679,0.00017888543819996348,0.10399999999999986,5,0.0004883275897132179,-0.0002483275897132444
dns_qd_533,0.00011999999999998679,0.0002683281572999453,0.1869504831500295,5,0.0006724913845698337,-0.00043249138456986013
dns_qd_394,0.00011999999999998679,0.0003633180424917049,0.2505846837101069,5,0.000868076871079403,-0.0006280768710794295
dns_qd_311,0.00011999999999998679,0.00010954451150102117,0.035241998455109974,5,0.00034555366324663943,-0.00010555366324666585
dns_qd_714,0.00011999999999998679,0.00010954451150102117,0.035241998455109974,5,0.00034555366324663943,-0.00010555366324666585
dns_qd_173,0.00011999999999998679,0.0002683281572999453,0.1869504831500295,5,0.0006724913845698337,-0.00043249138456986013
dns_qd_234,0.00011999999999998679,0.00017888543819996348,0.10399999999999986,5,0.0004883275897132179,-0.0002483275897132444
dns_qd_540,0.00011999999999998679,0.00022803508501985115,0.15227939234031226,5,0.0005895273918356777,-0.00034952739183570405
dns_qd_538,0.00011999999999998679,0.00017888543819996348,0.10399999999999986,5,0.0004883275897132179,-0.0002483275897132444
dns_qd_579,0.00011999999999998679,0.00010954451150102117,0.035241998455109974,5,0.00034555366324663943,-0.00010555366324666585
dns_qd_70,0.00011999999999998679,0.0004147288270665623,0.27644471696673295,5,0.0009739323870915904,-0.0007339323870916169
dns_qd_285,0.00011999999999998679,0.00033466401061365967,0.23380237730473974,5,0.0008090778234016997,-0.0005690778234017262
dns_qd_258,0.00011999999999998679,0.00030331501776202863,0.21315860397018438,5,0.0007445298138310642,-0.0005045298138310907
dns_qd_279,0.00011999999999998679,0.0003033150177620653,0.21315860397020997,5,0.0007445298138311396,-0.0005045298138311661
ip_len_9,0.00011999999999998679,0.00010954451150102117,0.035241998455109974,5,0.00034555366324663943,-0.00010555366324666585
dns_qd_267,0.00011999999999998679,0.00017888543819996348,0.10399999999999986,5,0.0004883275897132179,-0.0002483275897132444
dns_qd_597,0.00011999999999998679,0.00022803508501980247,0.15227939234026738,5,0.0005895273918355775,-0.00034952739183560387
dns_qd_750,0.00011999999999998679,0.00017888543819996348,0.10399999999999986,5,0.0004883275897132179,-0.0002483275897132444
dns_qd_249,0.00011999999999998679,0.00010954451150102117,0.035241998455109974,5,0.00034555366324663943,-0.00010555366324666585
dns_qd_635,0.00011999999999998679,0.0003033150177620653,0.21315860397020997,5,0.0007445298138311396,-0.0005045298138311661
dns_qd_188,0.00011999999999998679,0.0004147288270665087,0.27644471696670847,5,0.00097393238709148,-0.0007339323870915065
ip_chksum_6,0.00011999999999998679,0.00017888543819996348,0.10399999999999986,5,0.0004883275897132179,-0.0002483275897132444
dns_qd_475,0.00011999999999998679,0.00022803508501985115,0.15227939234031226,5,0.0005895273918356777,-0.00034952739183570405
ip_id_8,0.00011999999999998679,0.00017888543819996348,0.10399999999999986,5,0.0004883275897132179,-0.0002483275897132444
dns_qd_99,0.00011999999999998679,0.00022803508501980247,0.15227939234026738,5,0.0005895273918355775,-0.00034952739183560387
dns_qd_87,0.00011999999999998679,0.0004147288270665623,0.27644471696673295,5,0.0009739323870915904,-0.0007339323870916169
dns_qd_616,0.00011999999999998679,0.0004147288270665355,0.2764447169667207,5,0.0009739323870915352,-0.0007339323870915617
dns_qd_313,0.00011999999999996458,0.0003633180424916834,0.25058468371013237,5,0.0008680768710793366,-0.0006280768710794075
dns_qd_310,0.00011999999999996458,0.0003033150177620579,0.21315860397024403,5,0.0007445298138311023,-0.0005045298138311732
udp_dport_5,8.00000000000134e-05,0.00010954451150105155,0.08890390417811055,5,0.0003055536632467286,-0.0001455536632467018
dns_qd_56,8.00000000000134e-05,0.0001788854381999821,0.1869504831499922,5,0.00044832758971328286,-0.0002883275897132561
dns_qd_762,8.00000000000134e-05,0.0001788854381999821,0.1869504831499922,5,0.00044832758971328286,-0.0002883275897132561
dns_qd_101,8.00000000000134e-05,0.00010954451150105156,0.08890390417811055,5,0.0003055536632467286,-0.00014555366324670184
dns_qd_453,8.00000000000134e-05,0.00010954451150105155,0.08890390417811055,5,0.0003055536632467286,-0.0001455536632467018
dns_qd_75,8.00000000000134e-05,0.00026832815729995764,0.2707348696377482,5,0.0006324913845698857,-0.0004724913845698589
dns_qd_530,8.00000000000134e-05,0.00010954451150105155,0.08890390417811055,5,0.0003055536632467286,-0.0001455536632467018
dns_qd_473,8.00000000000134e-05,0.0001788854381999821,0.1869504831499922,5,0.00044832758971328286,-0.0002883275897132561
ip_dst_4,8.00000000000134e-05,0.00017888543820001313,0.1869504831500295,5,0.0004483275897133468,-0.00028832758971332
ip_dst_0,8.00000000000134e-05,0.00017888543820001313,0.1869504831500295,5,0.0004483275897133468,-0.00028832758971332
dns_qd_403,8.00000000000134e-05,0.00010954451150105155,0.08890390417811055,5,0.0003055536632467286,-0.0001455536632467018
dns_qd_14,8.00000000000134e-05,0.0002280350850198171,0.23831033363637674,5,0.0005495273918356342,-0.0003895273918356074
dns_qd_621,8.00000000000134e-05,0.00010954451150105155,0.08890390417811055,5,0.0003055536632467286,-0.0001455536632467018
dns_qd_122,8.00000000000134e-05,0.0001788854381999821,0.1869504831499922,5,0.00044832758971328286,-0.0002883275897132561
dns_qd_414,8.00000000000134e-05,0.00010954451150105155,0.08890390417811055,5,0.0003055536632467286,-0.0001455536632467018
dns_qdcount_14,8.00000000000134e-05,0.00010954451150105155,0.08890390417811055,5,0.0003055536632467286,-0.0001455536632467018
dns_qd_291,8.00000000000134e-05,0.00010954451150105155,0.08890390417811055,5,0.0003055536632467286,-0.0001455536632467018
dns_qd_186,7.999999999999118e-05,0.00010954451150102115,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
dns_qd_370,7.999999999999118e-05,0.00038987177379235834,0.3350899866594071,5,0.0008827513708390221,-0.0007227513708390397
dns_qd_185,7.999999999999118e-05,0.0004147288270665489,0.344228544888016,5,0.0009339323870915672,-0.0007739323870915848
dns_qd_103,7.999999999999118e-05,0.0002280350850198025,0.2383103336364206,5,0.0005495273918355818,-0.00038952739183559953
dns_qd_118,7.999999999999118e-05,0.00010954451150102115,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
dns_qd_424,7.999999999999118e-05,0.00010954451150102115,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
ip_src_31,7.999999999999118e-05,0.00010954451150102115,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
dns_qd_179,7.999999999999118e-05,0.00010954451150102115,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
dns_qd_410,7.999999999999118e-05,0.0002280350850198025,0.2383103336364206,5,0.0005495273918355818,-0.00038952739183559953
dns_qd_422,7.999999999999118e-05,0.00010954451150102115,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
dns_qd_149,7.999999999999118e-05,0.0004381780460040846,0.35200000000000004,5,0.0009822146529866018,-0.0008222146529866194
dns_qd_371,7.999999999999118e-05,0.00022803508501980247,0.23831033363642068,5,0.0005495273918355818,-0.00038952739183559953
dns_qd_426,7.999999999999118e-05,0.00041472882706656227,0.34422854488802074,5,0.0009339323870915947,-0.0007739323870916123
ip_src_27,7.999999999999118e-05,0.00010954451150102115,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
dns_qd_129,7.999999999999118e-05,0.00017888543819996348,0.1869504831500295,5,0.00044832758971322237,-0.00028832758971323994
dns_qd_193,7.999999999999118e-05,0.00010954451150102115,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
dns_qd_382,7.999999999999118e-05,0.00010954451150102115,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
dns_qd_121,7.999999999999118e-05,0.0002683281572999866,0.2707348696378221,5,0.0006324913845699231,-0.0004724913845699407
dns_qd_718,7.999999999999118e-05,0.00010954451150102115,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
dns_qd_444,7.999999999999118e-05,0.0003033150177620835,0.2935248198935606,5,0.0007045298138311817,-0.0005445298138311992
dns_qd_162,7.999999999999118e-05,0.0002683281572999866,0.2707348696378221,5,0.0006324913845699231,-0.0004724913845699407
dns_qd_454,7.999999999999118e-05,0.000363318042491659,0.3241306474836535,5,0.000828076871079313,-0.0006680768710793306
dns_qd_376,7.999999999999118e-05,0.00022803508501980247,0.23831033363642068,5,0.0005495273918355818,-0.00038952739183559953
dns_qd_130,7.999999999999118e-05,0.00010954451150102115,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
dns_qd_733,7.999999999999118e-05,0.00010954451150102115,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
dns_qd_749,7.999999999999118e-05,0.0003033150177621018,0.29352481989357143,5,0.0007045298138312194,-0.000544529813831237
dns_qd_161,7.999999999999118e-05,0.00010954451150102115,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
dns_qd_708,7.999999999999118e-05,0.00010954451150102115,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
dns_qd_432,7.999999999999118e-05,0.000363318042491659,0.3241306474836535,5,0.000828076871079313,-0.0006680768710793306
dns_qd_754,7.999999999999118e-05,0.00030331501776202863,0.29352481989352813,5,0.0007045298138310687,-0.0005445298138310863
dns_qd_8,7.999999999999118e-05,0.00010954451150102115,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
dns_qd_53,7.999999999999118e-05,0.00017888543820002555,0.18695048315010387,5,0.0004483275897133502,-0.00028832758971336777
dns_qd_543,7.999999999999118e-05,0.0003633180424917201,0.3241306474836803,5,0.0008280768710794388,-0.0006680768710794564
dns_qd_316,7.999999999999118e-05,0.00010954451150102115,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
dns_qd_563,7.999999999999118e-05,0.00010954451150102115,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
dns_qd_668,7.999999999999118e-05,0.0002280350850198025,0.2383103336364206,5,0.0005495273918355818,-0.00038952739183559953
dns_qd_665,7.999999999999118e-05,0.00041472882706656227,0.34422854488802074,5,0.0009339323870915947,-0.0007739323870916123
